,publishedAt,authorDisplayName,textDisplay,likeCount,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_normalized
859,2024-08-10T09:18:34Z,@user-sj4ve8jc7p,sekolah ku pernah ada kesurupan masal benar kelas ku dan kelas di sebelah ku sampek sekarang masih percaya gak percaya tapi bener adanya sejak itu aku percaya memang ada dunia lain selain dunia manusia pengen cerita tapi males sekali mau nulis,0,"['sekolah', 'ku', 'pernah', 'ada', 'kesurupan', 'masal', 'benar', 'kelas', 'ku', 'dan', 'kelas', 'di', 'sebelah', 'ku', 'sampek', 'sekarang', 'masih', 'percaya', 'gak', 'percaya', 'tapi', 'bener', 'adanya', 'sejak', 'itu', 'aku', 'percaya', 'memang', 'ada', 'dunia', 'lain', 'selain', 'dunia', 'manusia', 'pengen', 'cerita', 'tapi', 'males', 'sekali', 'mau', 'nulis']",<FreqDist with 33 samples and 41 outcomes>,"['sekolah', 'ku', 'kesurupan', 'masal', 'kelas', 'ku', 'kelas', 'sebelah', 'ku', 'sampek', 'percaya', 'gak', 'percaya', 'bener', 'percaya', 'dunia', 'dunia', 'manusia', 'pengen', 'cerita', 'males', 'nulis']","['sekolah', 'aku', 'kesurupan', 'masal', 'kelas', 'aku', 'kelas', 'sebelah', 'aku', 'sampek', 'percaya', 'tidak', 'percaya', 'bener', 'percaya', 'dunia', 'dunia', 'manusia', 'ingin', 'cerita', 'males', 'nulis']"
860,2024-08-10T09:18:19Z,@Hniii23,selama sekolah aku gk pernah ngalamin kejadian mistis sih tapi waktu kerja pernah hampir kesurupan jadi ceritanya waktu itu klo gk salah tahun aku kerja di pt bagian produksi nah saat itu emang lagi banyaknya orderan kita semua yg bagian produksi jadi serius kerja dan hening gk ada orang cerita atau apalah gitu biasanya kita kerja sambil ngobrol sama temen sebelah meskipun kerjaan banyak tp ini gk semuanya pada diem saking seriusnya ini kejadiannya siang hari ya pas jam an tiba ada orang yang kesurupan tapi jarak tempat kerja dari orang yg kesurupan sama aku itu lumayan jauh dia teriak kenceng banget sampe suaranya tuh bisa didengar gedung trs dibawalah dia ke klinik untuk istirahat tapi gk berselang lama orang lagi kesurupan dan merambat sampai orang yg kesurupan disitu aku udah mulai gk enak badan aku berinisiatif tetep kerja padahal yg lainnya udah pada stop kerja karna kepo dan ada yg panik juga tp aku ttp kerja karena pekerjaanku juga sambil mikir jadi pikiranku gk kosong tp kok lama rasanya kyk mau kehilangan kesadaran gitu padahal kan kerjaku duduk ya bukan berdiri rasanya tuh beda sama pingsan klo pingsan kan pandangan kita hitam kyk mau tidur gitu trs suara disekitar kita tambah jelas tapi yang ini aku ngerasa kalo aku masih bisa ngeliat dgn jelas dan bisa mendengar dengan normal cuma aku gk bisa ngontrol apa yang sedang alu kerjakan kyk seakan tubuhku ini diambil alih tapi tidak dengan indraku bahkan aku sempet berusaha buat nanya sama temen sebelahku dan kalian tahu aku nanya itu udah gk jelas dan ngelantur gitu padahal aku posisi masih lumayan sadar setelah beberapa detik aku ngerasa kyk aku gk bisa ngontrol tubuhku aku langsung stop kerja aku langsung minum sambil beristighfar dan baca doa jantungku rasanya degan parah alhamdulillah setelah itu aku udah sadar total dan lanjut kerja nah kebetulan tahun kemudian aku sama parterku ini lagi cerita horor dan kita berdua flashback sama kejadian tadi yang bikin plot twist nya itu ternyata partnerku ini mengalami kerjadian yg sama persis kyk aku waktu itu ditempat yang sama dan cara menanganinya pun juga sama jadi ini entah masalah stress karna pekrjaanpanik atau emang bener mau kerasukan jadi rasanya kerasukan sama pingsan itu beda,39,"['selama', 'sekolah', 'aku', 'gk', 'pernah', 'ngalamin', 'kejadian', 'mistis', 'sih', 'tapi', 'waktu', 'kerja', 'pernah', 'hampir', 'kesurupan', 'jadi', 'ceritanya', 'waktu', 'itu', 'klo', 'gk', 'salah', 'tahun', 'aku', 'kerja', 'di', 'pt', 'bagian', 'produksi', 'nah', 'saat', 'itu', 'emang', 'lagi', 'banyaknya', 'orderan', 'kita', 'semua', 'yg', 'bagian', 'produksi', 'jadi', 'serius', 'kerja', 'dan', 'hening', 'gk', 'ada', 'orang', 'cerita', 'atau', 'apalah', 'gitu', 'biasanya', 'kita', 'kerja', 'sambil', 'ngobrol', 'sama', 'temen', 'sebelah', 'meskipun', 'kerjaan', 'banyak', 'tp', 'ini', 'gk', 'semuanya', 'pada', 'diem', 'saking', 'seriusnya', 'ini', 'kejadiannya', 'siang', 'hari', 'ya', 'pas', 'jam', 'an', 'tiba', 'ada', 'orang', 'yang', 'kesurupan', 'tapi', 'jarak', 'tempat', 'kerja', 'dari', 'orang', 'yg', 'kesurupan', 'sama', 'aku', 'itu', 'lumayan', 'jauh', 'dia', 'teriak', 'kenceng', 'banget', 'sampe', 'suaranya', 'tuh', 'bisa', 'didengar', 'gedung', 'trs', 'dibawalah', 'dia', 'ke', 'klinik', 'untuk', 'istirahat', 'tapi', 'gk', 'berselang', 'lama', 'orang', 'lagi', 'kesurupan', 'dan', 'merambat', 'sampai', 'orang', 'yg', 'kesurupan', 'disitu', 'aku', 'udah', 'mulai', 'gk', 'enak', 'badan', 'aku', 'berinisiatif', 'tetep', 'kerja', 'padahal', 'yg', 'lainnya', 'udah', 'pada', 'stop', 'kerja', 'karna', 'kepo', 'dan', 'ada', 'yg', 'panik', 'juga', 'tp', 'aku', 'ttp', 'kerja', 'karena', 'pekerjaanku', 'juga', 'sambil', 'mikir', 'jadi', 'pikiranku', 'gk', 'kosong', 'tp', 'kok', 'lama', 'rasanya', 'kyk', 'mau', 'kehilangan', 'kesadaran', 'gitu', 'padahal', 'kan', 'kerjaku', 'duduk', 'ya', 'bukan', 'berdiri', 'rasanya', 'tuh', 'beda', 'sama', 'pingsan', 'klo', 'pingsan', 'kan', 'pandangan', 'kita', 'hitam', 'kyk', 'mau', 'tidur', 'gitu', 'trs', 'suara', 'disekitar', 'kita', 'tambah', 'jelas', 'tapi', 'yang', 'ini', 'aku', 'ngerasa', 'kalo', 'aku', 'masih', 'bisa', 'ngeliat', 'dgn', 'jelas', 'dan', 'bisa', 'mendengar', 'dengan', 'normal', 'cuma', 'aku', 'gk', 'bisa', 'ngontrol', 'apa', 'yang', 'sedang', 'alu', 'kerjakan', 'kyk', 'seakan', 'tubuhku', 'ini', 'diambil', 'alih', 'tapi', 'tidak', 'dengan', 'indraku', 'bahkan', 'aku', 'sempet', 'berusaha', 'buat', 'nanya', 'sama', 'temen', 'sebelahku', 'dan', 'kalian', 'tahu', 'aku', 'nanya', 'itu', 'udah', 'gk', 'jelas', 'dan', 'ngelantur', 'gitu', 'padahal', 'aku', 'posisi', 'masih', 'lumayan', 'sadar', 'setelah', 'beberapa', 'detik', 'aku', 'ngerasa', 'kyk', 'aku', 'gk', 'bisa', 'ngontrol', 'tubuhku', 'aku', 'langsung', 'stop', 'kerja', 'aku', 'langsung', 'minum', 'sambil', 'beristighfar', 'dan', 'baca', 'doa', 'jantungku', 'rasanya', 'degan', 'parah', 'alhamdulillah', 'setelah', 'itu', 'aku', 'udah', 'sadar', 'total', 'dan', 'lanjut', 'kerja', 'nah', 'kebetulan', 'tahun', 'kemudian', 'aku', 'sama', 'parterku', 'ini', 'lagi', 'cerita', 'horor', 'dan', 'kita', 'berdua', 'flashback', 'sama', 'kejadian', 'tadi', 'yang', 'bikin', 'plot', 'twist', 'nya', 'itu', 'ternyata', 'partnerku', 'ini', 'mengalami', 'kerjadian', 'yg', 'sama', 'persis', 'kyk', 'aku', 'waktu', 'itu', 'ditempat', 'yang', 'sama', 'dan', 'cara', 'menanganinya', 'pun', 'juga', 'sama', 'jadi', 'ini', 'entah', 'masalah', 'stress', 'karna', 'pekrjaanpanik', 'atau', 'emang', 'bener', 'mau', 'kerasukan', 'jadi', 'rasanya', 'kerasukan', 'sama', 'pingsan', 'itu', 'beda']",<FreqDist with 203 samples and 368 outcomes>,"['sekolah', 'gk', 'ngalamin', 'kejadian', 'mistis', 'sih', 'kerja', 'kesurupan', 'ceritanya', 'klo', 'gk', 'salah', 'kerja', 'pt', 'produksi', 'emang', 'banyaknya', 'orderan', 'produksi', 'serius', 'kerja', 'hening', 'gk', 'orang', 'cerita', 'apalah', 'gitu', 'kerja', 'ngobrol', 'temen', 'sebelah', 'kerjaan', 'tp', 'gk', 'diem', 'saking', 'seriusnya', 'kejadiannya', 'siang', 'ya', 'jam', 'an', 'orang', 'kesurupan', 'jarak', 'kerja', 'orang', 'kesurupan', 'lumayan', 'teriak', 'kenceng', 'sampe', 'suaranya', 'tuh', 'didengar', 'gedung', 'trs', 'dibawalah', 'klinik', 'istirahat', 'gk', 'berselang', 'orang', 'kesurupan', 'merambat', 'orang', 'kesurupan', 'disitu', 'udah', 'gk', 'enak', 'badan', 'berinisiatif', 'tetep', 'kerja', 'udah', 'stop', 'kerja', 'karna', 'kepo', 'panik', 'tp', 'ttp', 'kerja', 'pekerjaanku', 'mikir', 'pikiranku', 'gk', 'kosong', 'tp', 'kyk', 'kehilangan', 'kesadaran', 'gitu', 'kerjaku', 'duduk', 'ya', 'berdiri', 'tuh', 'beda', 'pingsan', 'klo', 'pingsan', 'pandangan', 'hitam', 'kyk', 'tidur', 'gitu', 'trs', 'suara', 'disekitar', 'ngerasa', 'kalo', 'ngeliat', 'dgn', 'mendengar', 'normal', 'gk', 'ngontrol', 'alu', 'kerjakan', 'kyk', 'seakan', 'tubuhku', 'diambil', 'alih', 'indraku', 'sempet', 'berusaha', 'nanya', 'temen', 'sebelahku', 'nanya', 'udah', 'gk', 'ngelantur', 'gitu', 'posisi', 'lumayan', 'sadar', 'detik', 'ngerasa', 'kyk', 'gk', 'ngontrol', 'tubuhku', 'langsung', 'stop', 'kerja', 'langsung', 'minum', 'beristighfar', 'baca', 'doa', 'jantungku', 'degan', 'parah', 'alhamdulillah', 'udah', 'sadar', 'total', 'kerja', 'parterku', 'cerita', 'horor', 'berdua', 'flashback', 'kejadian', 'bikin', 'plot', 'twist', 'partnerku', 'mengalami', 'kerjadian', 'persis', 'kyk', 'ditempat', 'menanganinya', 'stress', 'karna', 'pekrjaanpanik', 'emang', 'bener', 'kerasukan', 'kerasukan', 'pingsan', 'beda']","['sekolah', 'tidak', 'ngalamin', 'kejadian', 'mistis', 'sih', 'kerja', 'kesurupan', 'ceritanya', 'klo', 'tidak', 'salah', 'kerja', 'pt', 'produksi', 'emang', 'banyaknya', 'orderan', 'produksi', 'serius', 'kerja', 'hening', 'tidak', 'orang', 'cerita', 'apalah', 'gitu', 'kerja', 'ngobrol', 'temen', 'sebelah', 'kerjaan', 'tapi', 'tidak', 'diem', 'saking', 'seriusnya', 'kejadiannya', 'siang', 'ya', 'jam', 'an', 'orang', 'kesurupan', 'jarak', 'kerja', 'orang', 'kesurupan', 'lumayan', 'teriak', 'kenceng', 'sampe', 'suaranya', 'itu', 'didengar', 'gedung', 'trs', 'dibawalah', 'klinik', 'istirahat', 'tidak', 'berselang', 'orang', 'kesurupan', 'merambat', 'orang', 'kesurupan', 'disitu', 'udah', 'tidak', 'enak', 'badan', 'berinisiatif', 'tetep', 'kerja', 'udah', 'stop', 'kerja', 'karna', 'kepo', 'panik', 'tapi', 'ttp', 'kerja', 'pekerjaanku', 'mikir', 'pikiranku', 'tidak', 'kosong', 'tapi', 'kyk', 'kehilangan', 'kesadaran', 'gitu', 'kerjaku', 'duduk', 'ya', 'berdiri', 'itu', 'beda', 'pingsan', 'klo', 'pingsan', 'pandangan', 'hitam', 'kyk', 'tidur', 'gitu', 'trs', 'suara', 'disekitar', 'ngerasa', 'jika', 'ngeliat', 'dgn', 'mendengar', 'normal', 'tidak', 'ngontrol', 'alu', 'kerjakan', 'kyk', 'seakan', 'tubuhku', 'diambil', 'alih', 'indraku', 'sempet', 'berusaha', 'nanya', 'temen', 'sebelahku', 'nanya', 'udah', 'tidak', 'ngelantur', 'gitu', 'posisi', 'lumayan', 'sadar', 'detik', 'ngerasa', 'kyk', 'tidak', 'ngontrol', 'tubuhku', 'langsung', 'stop', 'kerja', 'langsung', 'minum', 'beristighfar', 'baca', 'doa', 'jantungku', 'degan', 'parah', 'alhamdulillah', 'udah', 'sadar', 'total', 'kerja', 'parterku', 'cerita', 'horor', 'berdua', 'flashback', 'kejadian', 'bikin', 'plot', 'twist', 'partnerku', 'mengalami', 'kerjadian', 'persis', 'kyk', 'ditempat', 'menanganinya', 'stress', 'karna', 'pekrjaanpanik', 'emang', 'bener', 'kerasukan', 'kerasukan', 'pingsan', 'beda']"
861,2024-08-11T19:01:45Z,@nurhikmatxx,artinya dengan begitu kerjanya harus lebih fokus untuk ke depannya biasakan untuk menjauhkan pikiran mistishalu saat sedang kerja parno sama hal gituan nggak ada gunanya it just wasted the time,0,"['artinya', 'dengan', 'begitu', 'kerjanya', 'harus', 'lebih', 'fokus', 'untuk', 'ke', 'depannya', 'biasakan', 'untuk', 'menjauhkan', 'pikiran', 'mistishalu', 'saat', 'sedang', 'kerja', 'parno', 'sama', 'hal', 'gituan', 'nggak', 'ada', 'gunanya', 'it', 'just', 'wasted', 'the', 'time']",<FreqDist with 29 samples and 30 outcomes>,"['kerjanya', 'fokus', 'depannya', 'biasakan', 'menjauhkan', 'pikiran', 'mistishalu', 'kerja', 'parno', 'gituan', 'nggak', 'gunanya', 'it', 'just', 'wasted', 'the', 'time']","['kerjanya', 'fokus', 'depannya', 'biasakan', 'menjauhkan', 'pikiran', 'mistishalu', 'kerja', 'parno', 'gituan', 'tidak', 'gunanya', 'it', 'just', 'wasted', 'the', 'time']"
862,2024-08-13T14:10:03Z,@Hniii23,aku sih gk pernah takut sama hal mistis tapi karena saat kejadian itu temen satu cell ku itu juga ikut kesurupan dan dia waktu itu duduk dikursi trs tiba ngejatuhin badannya kebelakang jadi kaget aja akunya plus ditambah kerjaan banyak jadi mungkin efek karna capekstress dan panik,0,"['aku', 'sih', 'gk', 'pernah', 'takut', 'sama', 'hal', 'mistis', 'tapi', 'karena', 'saat', 'kejadian', 'itu', 'temen', 'satu', 'cell', 'ku', 'itu', 'juga', 'ikut', 'kesurupan', 'dan', 'dia', 'waktu', 'itu', 'duduk', 'dikursi', 'trs', 'tiba', 'ngejatuhin', 'badannya', 'kebelakang', 'jadi', 'kaget', 'aja', 'akunya', 'plus', 'ditambah', 'kerjaan', 'banyak', 'jadi', 'mungkin', 'efek', 'karna', 'capekstress', 'dan', 'panik']",<FreqDist with 43 samples and 47 outcomes>,"['sih', 'gk', 'takut', 'mistis', 'kejadian', 'temen', 'cell', 'ku', 'kesurupan', 'duduk', 'dikursi', 'trs', 'ngejatuhin', 'badannya', 'kebelakang', 'kaget', 'aja', 'akunya', 'plus', 'ditambah', 'kerjaan', 'efek', 'karna', 'capekstress', 'panik']","['sih', 'tidak', 'takut', 'mistis', 'kejadian', 'temen', 'cell', 'aku', 'kesurupan', 'duduk', 'dikursi', 'trs', 'ngejatuhin', 'badannya', 'kebelakang', 'kaget', 'aja', 'akunya', 'plus', 'ditambah', 'kerjaan', 'efek', 'karna', 'capekstress', 'panik']"
863,2024-08-10T09:15:53Z,@febiKYUte,sandy si trend maker,0,"['sandy', 'si', 'trend', 'maker']",<FreqDist with 4 samples and 4 outcomes>,"['sandy', 'si', 'trend', 'maker']","['sandy', 'si', 'trend', 'maker']"
864,2024-08-10T09:13:49Z,@adistadwmr,seru bgt collab sama sandy,0,"['seru', 'bgt', 'collab', 'sama', 'sandy']",<FreqDist with 5 samples and 5 outcomes>,"['seru', 'bgt', 'collab', 'sandy']","['seru', 'banget', 'collab', 'sandy']"
865,2024-08-10T09:13:46Z,@destirobbia,sandy klo uji nyali keknya gk bakal sadar sampe pagi trus bulang udah,0,"['sandy', 'klo', 'uji', 'nyali', 'keknya', 'gk', 'bakal', 'sadar', 'sampe', 'pagi', 'trus', 'bulang', 'udah']",<FreqDist with 13 samples and 13 outcomes>,"['sandy', 'klo', 'uji', 'nyali', 'keknya', 'gk', 'sadar', 'sampe', 'pagi', 'trus', 'bulang', 'udah']","['sandy', 'klo', 'uji', 'nyali', 'keknya', 'tidak', 'sadar', 'sampe', 'pagi', 'trus', 'bulang', 'udah']"
866,2024-08-10T09:13:40Z,@Rara____channel.,sann gw bukan hantu njir,0,"['sann', 'gw', 'bukan', 'hantu', 'njir']",<FreqDist with 5 samples and 5 outcomes>,"['sann', 'gw', 'hantu', 'njir']","['sann', 'aku', 'hantu', 'njir']"
867,2024-08-10T09:13:34Z,@rrnshi,humornya sandy wkwkwkw lucu bgt diaa ka nessie nyambung bgt ngobrol sm sandy,450,"['humornya', 'sandy', 'wkwkwkw', 'lucu', 'bgt', 'diaa', 'ka', 'nessie', 'nyambung', 'bgt', 'ngobrol', 'sm', 'sandy']",<FreqDist with 11 samples and 13 outcomes>,"['humornya', 'sandy', 'wkwkwkw', 'lucu', 'bgt', 'diaa', 'ka', 'nessie', 'nyambung', 'bgt', 'ngobrol', 'sm', 'sandy']","['humornya', 'sandy', 'wkwkwkw', 'lucu', 'banget', 'diaa', 'kakak', 'nessie', 'nyambung', 'banget', 'ngobrol', 'sm', 'sandy']"
868,2024-08-10T09:12:44Z,@sdiahsusanti6493,aaaaaaaaaa aku yang salting wehhh,0,"['aaaaaaaaaa', 'aku', 'yang', 'salting', 'wehhh']",<FreqDist with 5 samples and 5 outcomes>,"['aaaaaaaaaa', 'salting', 'wehhh']","['aaaaaaaaaa', 'salting', 'wehhh']"
869,2024-08-10T09:08:34Z,@azhuralawyer,sandy keren bangettt gileee kek bisa bwa diri di mna pun penempatan diri ny itu lohhhh,0,"['sandy', 'keren', 'bangettt', 'gileee', 'kek', 'bisa', 'bwa', 'diri', 'di', 'mna', 'pun', 'penempatan', 'diri', 'ny', 'itu', 'lohhhh']",<FreqDist with 15 samples and 16 outcomes>,"['sandy', 'keren', 'bangettt', 'gileee', 'kek', 'bwa', 'mna', 'penempatan', 'ny', 'lohhhh']","['sandy', 'keren', 'bangettt', 'gileee', 'seperti', 'bwa', 'mna', 'penempatan', 'ny', 'lohhhh']"
870,2024-08-10T09:06:12Z,@Tpf222,kalian kaya temen aslii sandy asyik banget disinii bisa berbaur sama ka ness,0,"['kalian', 'kaya', 'temen', 'aslii', 'sandy', 'asyik', 'banget', 'disinii', 'bisa', 'berbaur', 'sama', 'ka', 'ness']",<FreqDist with 13 samples and 13 outcomes>,"['kaya', 'temen', 'aslii', 'sandy', 'asyik', 'disinii', 'berbaur', 'ka', 'ness']","['seperti', 'temen', 'aslii', 'sandy', 'asyik', 'disinii', 'berbaur', 'kakak', 'nessie']"
871,2024-08-10T09:05:57Z,@lathifatulkhusna,bikin yokk sand youtube content,0,"['bikin', 'yokk', 'sand', 'youtube', 'content']",<FreqDist with 5 samples and 5 outcomes>,"['bikin', 'yokk', 'sand', 'youtube', 'content']","['bikin', 'yokk', 'sandy', 'youtube', 'content']"
872,2024-08-10T09:04:19Z,@risma3633,aku jg pernah ngalamin kejadian horor di sekolah aku kan anggota pmr jadi setiap ada pelantikan anggota baru organisasi lain pasti pmr dimintain perwakilannya buat jaga takut tbtb ada yg sakit nah suatu ketika aku kebagian jaga ada yg lagi sakit di uks karena orang yg sakit tidur aku akhirnya main hp sambil tiduran miring di lantai telingaku otomatis nyentuh lantai kan nah tbtb ada satu orang yg lg dilantik kesurupan akhirnya dia dibawa ke uks bcs aku takut liat orang kesurupan karena pernah ngalamin trauma liat orang kesurupan mbakun di desaku pas lg jurit malam karangtaruna aku gamau keluar liat tuh udh banyak jg yg nanganin aku tetep tiduran dilantai nah tbtb ada suara dari bawah lantai manggil namaku berkalikali makin keras padahal diruangan itu yg masih melek cuma aku aja yg lain udh pada tidur seketika badan merinding uks sekolahku emang terkenal ada penunggunya pernah jg lg latihan lomba tbtb pintu kamar mandi nutup sendiri kebanting keras bgt padahal ruangannya disekat dan berac ga mungkin dong angin dari luar masuk ke dalem,45,"['aku', 'jg', 'pernah', 'ngalamin', 'kejadian', 'horor', 'di', 'sekolah', 'aku', 'kan', 'anggota', 'pmr', 'jadi', 'setiap', 'ada', 'pelantikan', 'anggota', 'baru', 'organisasi', 'lain', 'pasti', 'pmr', 'dimintain', 'perwakilannya', 'buat', 'jaga', 'takut', 'tbtb', 'ada', 'yg', 'sakit', 'nah', 'suatu', 'ketika', 'aku', 'kebagian', 'jaga', 'ada', 'yg', 'lagi', 'sakit', 'di', 'uks', 'karena', 'orang', 'yg', 'sakit', 'tidur', 'aku', 'akhirnya', 'main', 'hp', 'sambil', 'tiduran', 'miring', 'di', 'lantai', 'telingaku', 'otomatis', 'nyentuh', 'lantai', 'kan', 'nah', 'tbtb', 'ada', 'satu', 'orang', 'yg', 'lg', 'dilantik', 'kesurupan', 'akhirnya', 'dia', 'dibawa', 'ke', 'uks', 'bcs', 'aku', 'takut', 'liat', 'orang', 'kesurupan', 'karena', 'pernah', 'ngalamin', 'trauma', 'liat', 'orang', 'kesurupan', 'mbakun', 'di', 'desaku', 'pas', 'lg', 'jurit', 'malam', 'karangtaruna', 'aku', 'gamau', 'keluar', 'liat', 'tuh', 'udh', 'banyak', 'jg', 'yg', 'nanganin', 'aku', 'tetep', 'tiduran', 'dilantai', 'nah', 'tbtb', 'ada', 'suara', 'dari', 'bawah', 'lantai', 'manggil', 'namaku', 'berkalikali', 'makin', 'keras', 'padahal', 'diruangan', 'itu', 'yg', 'masih', 'melek', 'cuma', 'aku', 'aja', 'yg', 'lain', 'udh', 'pada', 'tidur', 'seketika', 'badan', 'merinding', 'uks', 'sekolahku', 'emang', 'terkenal', 'ada', 'penunggunya', 'pernah', 'jg', 'lg', 'latihan', 'lomba', 'tbtb', 'pintu', 'kamar', 'mandi', 'nutup', 'sendiri', 'kebanting', 'keras', 'bgt', 'padahal', 'ruangannya', 'disekat', 'dan', 'berac', 'ga', 'mungkin', 'dong', 'angin', 'dari', 'luar', 'masuk', 'ke', 'dalem']",<FreqDist with 113 samples and 174 outcomes>,"['jg', 'ngalamin', 'kejadian', 'horor', 'sekolah', 'anggota', 'pmr', 'pelantikan', 'anggota', 'organisasi', 'pmr', 'dimintain', 'perwakilannya', 'jaga', 'takut', 'tbtb', 'sakit', 'kebagian', 'jaga', 'sakit', 'uks', 'orang', 'sakit', 'tidur', 'main', 'hp', 'tiduran', 'miring', 'lantai', 'telingaku', 'otomatis', 'nyentuh', 'lantai', 'tbtb', 'orang', 'lg', 'dilantik', 'kesurupan', 'dibawa', 'uks', 'bcs', 'takut', 'liat', 'orang', 'kesurupan', 'ngalamin', 'trauma', 'liat', 'orang', 'kesurupan', 'mbakun', 'desaku', 'lg', 'jurit', 'malam', 'karangtaruna', 'gamau', 'liat', 'tuh', 'udh', 'jg', 'nanganin', 'tetep', 'tiduran', 'dilantai', 'tbtb', 'suara', 'lantai', 'manggil', 'namaku', 'berkalikali', 'keras', 'diruangan', 'melek', 'aja', 'udh', 'tidur', 'badan', 'merinding', 'uks', 'sekolahku', 'emang', 'terkenal', 'penunggunya', 'jg', 'lg', 'latihan', 'lomba', 'tbtb', 'pintu', 'kamar', 'mandi', 'nutup', 'kebanting', 'keras', 'bgt', 'ruangannya', 'disekat', 'berac', 'angin', 'masuk', 'dalem']","['juga', 'ngalamin', 'kejadian', 'horor', 'sekolah', 'anggota', 'pmr', 'pelantikan', 'anggota', 'organisasi', 'pmr', 'dimintain', 'perwakilannya', 'jaga', 'takut', 'tbtb', 'sakit', 'kebagian', 'jaga', 'sakit', 'uks', 'orang', 'sakit', 'tidur', 'main', 'hp', 'tiduran', 'miring', 'lantai', 'telingaku', 'otomatis', 'nyentuh', 'lantai', 'tbtb', 'orang', 'lg', 'dilantik', 'kesurupan', 'dibawa', 'uks', 'bcs', 'takut', 'lihat', 'orang', 'kesurupan', 'ngalamin', 'trauma', 'lihat', 'orang', 'kesurupan', 'mbakun', 'desaku', 'lg', 'jurit', 'malam', 'karangtaruna', 'gamau', 'lihat', 'itu', 'sudah', 'juga', 'nanganin', 'tetep', 'tiduran', 'dilantai', 'tbtb', 'suara', 'lantai', 'manggil', 'namaku', 'berkalikali', 'keras', 'diruangan', 'melek', 'aja', 'sudah', 'tidur', 'badan', 'merinding', 'uks', 'sekolahku', 'emang', 'terkenal', 'penunggunya', 'juga', 'lg', 'latihan', 'lomba', 'tbtb', 'pintu', 'kamar', 'mandi', 'nutup', 'kebanting', 'keras', 'banget', 'ruangannya', 'disekat', 'berac', 'angin', 'masuk', 'dalem']"
873,2024-08-10T09:03:52Z,@cantika7812,ada sandy kutonton pokoknya,0,"['ada', 'sandy', 'kutonton', 'pokoknya']",<FreqDist with 4 samples and 4 outcomes>,"['sandy', 'kutonton', 'pokoknya']","['sandy', 'kutonton', 'pokoknya']"
874,2024-08-10T09:02:57Z,@raaraa9998,kakk nessi pls buatin versi anak sekolahnyaamau ikutann ceritaa nihh,1,"['kakk', 'nessi', 'pls', 'buatin', 'versi', 'anak', 'sekolahnyaamau', 'ikutann', 'ceritaa', 'nihh']",<FreqDist with 10 samples and 10 outcomes>,"['kakk', 'nessi', 'pls', 'buatin', 'versi', 'anak', 'sekolahnyaamau', 'ikutann', 'ceritaa', 'nihh']","['kakk', 'nessi', 'pls', 'buatin', 'versi', 'anak', 'sekolahnyaamau', 'ikutann', 'ceritaa', 'nihh']"
875,2024-08-10T09:02:18Z,@SitiNurasiah-v9c,pengetahuan baru dari sandy ada kuntilaki weh,0,"['pengetahuan', 'baru', 'dari', 'sandy', 'ada', 'kuntilaki', 'weh']",<FreqDist with 7 samples and 7 outcomes>,"['pengetahuan', 'sandy', 'kuntilaki', 'weh']","['pengetahuan', 'sandy', 'kuntilaki', 'weh']"
